,Date,User,Tweet
430,2023-04-04 14:04:00+00:00,LakersNation,"""The more aggressive I am coming out, the game opens up for everyone else on the team and that’s what I’m trying to do.""
https://t.co/MNdDqOl2ar https://t.co/v0A5exvKCH"
431,2023-04-04 13:05:00+00:00,LakersNation,"Darvin Ham didn't sound too concerned when talking about the left foot soreness that kept D'Angelo Russell out of the second half against the Rockets.
https://t.co/dY6Yz0E41N https://t.co/FOZGkstwXJ"
432,2023-04-04 00:03:00+00:00,LakersNation,"Shaquille O’Neal opened up about his departure from the #Lakers in 2004, admitting he could've handled things differently to make it work.
https://t.co/ePq96FT5dS https://t.co/d0TgQlANJA"
433,2023-04-03 23:05:00+00:00,LakersNation,"On this day in #Lakers history, Jerry West and Elgin Baylor led the way to clinch a berth in the NBA Finals.
https://t.co/g6rtA9Q55B https://t.co/qIjg5asfWR"
434,2023-04-03 22:02:00+00:00,LakersNation,"LeBron James gave Rui Hachimura the game ball for his performance against the Rockets.
https://t.co/H8cpw55MMM https://t.co/h4nh90gCyB"
435,2023-04-03 21:03:00+00:00,LakersNation,"LeBron James believes the versatility on the Lakers' roster allows him to change his game depending on what is needed on a given night.
https://t.co/FXX8AUiiz1 https://t.co/Gd2l4bDVZF"
436,2023-04-03 20:01:00+00:00,LakersNation,"Congratulations are in order to Anthony Davis, who was just named Western Conference Player of the Week!
https://t.co/ak48ezMOQR https://t.co/bTcEkGo7VM"
437,2023-04-03 19:03:00+00:00,LakersNation,"Anthony Davis discussed his mindset after scoring 38+ in three straight games.
https://t.co/MNdDqOkukT https://t.co/MFTCxjZsae"
438,2023-04-03 18:02:00+00:00,LakersNation,"D'Angelo Russell sat out the second half of last night's game with left foot soreness but Darvin Ham said it was just precautionary.
https://t.co/dY6Yz0E41N https://t.co/RSakU2fPC2"
439,2023-04-03 17:47:30+00:00,LakersNation,#Lakers play the Jazz twice this week.
440,2023-04-03 17:03:00+00:00,LakersNation,"See what the updated Western Conference standings look like after everything went the Lakers' way this past weekend:
https://t.co/mbP5kERM3b https://t.co/8QoE5tBIP5"
441,2023-04-03 16:02:00+00:00,LakersNation,"HIGHLIGHTS: Anthony Davis dropped 40, LeBron James had a triple-double and Rui Hachimura came up big off the bench in the Lakers' win over the Rockets.
https://t.co/7KUQiE9eXF https://t.co/b8YAw1ftik"
442,2023-04-03 15:03:00+00:00,LakersNation,"What do you think of Austin Reaves' new signature shoe?
https://t.co/9DmOLf6IjD https://t.co/MyqCUyI2UZ"
443,2023-04-03 14:05:00+00:00,LakersNation,"It was announced at the Final Four that Pau Gasol is officially a part of the 2023 Hall of Fame class.
https://t.co/xYelGOC2uT https://t.co/yeTMr6owbk"
444,2023-04-03 13:05:00+00:00,LakersNation,"LeBron James on how it felt being able to watch Bronny in the McDonald's All-American Game:
https://t.co/Mlg9O5N3ca https://t.co/f9bJRDec86"
445,2023-04-03 04:43:56+00:00,LakersNation,"Happy early birthday to @JVando! 🔒💜💛

(via @Lakers) 
https://t.co/8OOs3XZ0uQ"
446,2023-04-03 01:26:29+00:00,LakersNation,"Darvin Ham says the #Lakers keeping D'Angelo Russell out in the second half was ""precautionary."" He could have continued playing if they needed him."
447,2023-04-03 01:23:11+00:00,LakersNation,Anthony Davis dropped 40 and the Lakers move up in the standings with their win in Houston. @Trevor_Lane is live breaking down the game and what it means for the playoff race: https://t.co/PqwVIc5FbU
448,2023-04-03 01:19:55+00:00,LakersNation,"Anthony Davis to @LakersReporter:

""We're getting greedy. We're not satisfied."" 😤"
449,2023-04-03 01:14:29+00:00,LakersNation,"RECAP: Anthony Davis drops 40 and the #Lakers remain undefeated on the road trip with a dominant win over the Rockets.
https://t.co/YosuX8QhdZ https://t.co/IGy1tz47zX"
450,2023-04-03 01:08:52+00:00,LakersNation,"Way to take care of business, #LakeShow https://t.co/1Xqr4KOEv7"
451,2023-04-03 01:03:53+00:00,LakersNation,The whole season rides on AD remaining healthy and he is still in the game up 24 with 6 minutes to play? Makes zero sense. Please get him out of there.
452,2023-04-03 01:02:36+00:00,LakersNation,WHY is AD still in?
453,2023-04-03 00:57:17+00:00,LakersNation,"Please get LeBron and AD out of this game, Darvin."
454,2023-04-03 00:56:19+00:00,LakersNation,Rui out here blocking everything tonight!
455,2023-04-03 00:55:04+00:00,LakersNation,LeBron is looking healthier and healthier every game.
456,2023-04-03 00:54:06+00:00,LakersNation,AD just came back in the game. For what?
457,2023-04-03 00:52:43+00:00,LakersNation,LeBron has a triple-double and the #Lakers are up 26. Time to get him out of there.
458,2023-04-03 00:51:24+00:00,LakersNation,"Mavs, Jazz, TWolves have already lost and OKC is losing in the second half. Shaping up to be a great night for the #Lakers if they don't choke this away."
459,2023-04-03 00:48:54+00:00,LakersNation,Rui is doing it all out there!
460,2023-04-03 00:48:34+00:00,LakersNation,#Lakers are up 20 after that LeBron putback.
461,2023-04-03 00:45:15+00:00,LakersNation,"RUI BEATS THE BUZZER!

#Lakers leading 101-83 through 3 quarters"
462,2023-04-03 00:44:12+00:00,LakersNation,LEBRON. JAMES.
463,2023-04-03 00:41:35+00:00,LakersNation,MALIK B3ASL3Y
464,2023-04-03 00:40:59+00:00,LakersNation,Would be nice if AD doesn't have to come back in the game.
465,2023-04-03 00:36:17+00:00,LakersNation,"Rui has been huge tonight.

#Lakers lead back up to 15"
466,2023-04-03 00:35:30+00:00,LakersNation,Malik finally connects on a corner 3!
467,2023-04-03 00:31:06+00:00,LakersNation,Lol I won't repeat what that hot mic caught on that AD missed free throw.
468,2023-04-03 00:25:46+00:00,LakersNation,L3BRON
469,2023-04-03 00:21:57+00:00,LakersNation,#Lakers lead is just 6. This is nowhere near over.
470,2023-04-03 00:19:19+00:00,LakersNation,"Second half about to get underway. Dennis will start for DLo, who is out the rest of the night with left foot soreness."
471,2023-04-03 00:15:15+00:00,LakersNation,Not ideal.
472,2023-04-03 00:05:21+00:00,LakersNation,"#Lakers leading 70-60 at halftime. They led by as many as 19.

AD leading the way with a dominant 27 and 4 on 10-of-16 shooting. Reaves has 11, LeBron has 9-5-9 and DLo has 6-3-4."
473,2023-04-03 00:02:54+00:00,LakersNation,Lead is down to single digits.
474,2023-04-02 23:56:04+00:00,LakersNation,AD with 20 points and there's 3:18 to play in the first half.
475,2023-04-02 23:54:24+00:00,LakersNation,Troy getting in on the action from deep!
476,2023-04-02 23:50:31+00:00,LakersNation,Pretty pathetic if we're being honest.
477,2023-04-02 23:50:06+00:00,LakersNation,AUSTIN R3AV3S
478,2023-04-02 23:48:56+00:00,LakersNation,AD told Sengun to get in the weight room. Sheesh.
479,2023-04-02 23:46:10+00:00,LakersNation,BRON AND-ONEEEEEEE
480,2023-04-02 23:45:54+00:00,LakersNation,What a half for Rui Hachimura. 10 points and 4 rebounds off the bench already.
481,2023-04-02 23:44:01+00:00,LakersNation,Time to put AD back in the game.
482,2023-04-02 23:41:03+00:00,LakersNation,"No funny business, Lakers. Keep extending this lead."
483,2023-04-02 23:39:46+00:00,LakersNation,What a block by Rui!
484,2023-04-02 23:39:09+00:00,LakersNation,AR and-one 😤
485,2023-04-02 23:37:35+00:00,LakersNation,"#Lakers lead is actually 35-21.

They waived off the KJ Martin dunk that came after the shot clock expired."
486,2023-04-02 23:35:23+00:00,LakersNation,"#Lakers lead 35-23 after one quarter.

That Dennis HORSE shot will not count. Pretty cool though lol"
487,2023-04-02 23:34:01+00:00,LakersNation,LeBron and Rui dicing the Rockets up right now.
488,2023-04-02 23:28:22+00:00,LakersNation,"What is this Rockets transition ""defense"""
489,2023-04-02 23:24:35+00:00,LakersNation,Lol DLo and Malik caught them napping.
490,2023-04-02 23:23:16+00:00,LakersNation,Anthony Davis cannot be stopped tonight. Keep feeding him.
491,2023-04-02 23:19:26+00:00,LakersNation,"AD: 11
Rockets: 10"
492,2023-04-02 23:17:20+00:00,LakersNation,"Nice start for the #Lakers as they already lead 14-5.

AD has 7 points"
493,2023-04-02 23:15:47+00:00,LakersNation,AD should be able to eat inside all night.
494,2023-04-02 23:14:21+00:00,LakersNation,AD and-one 😤
495,2023-04-02 23:12:40+00:00,LakersNation,3'Angelo starts things off for the Lakers!
496,2023-04-02 23:11:45+00:00,LakersNation,Ball is up. #LakeShow
497,2023-04-02 23:02:53+00:00,LakersNation,Same undefeated starting lineup for your Los Angeles Lakers:
498,2023-04-02 23:00:59+00:00,LakersNation,"No need to lay it out, we all know what's at stake. Need to take care of business tonight. No funny business.

Lakers-Rockets coming up"
499,2023-04-02 22:45:00+00:00,LakersNation,"On this day in #Lakers history, Shaquille O’Neal dropped 50 against the Nets.
https://t.co/UyRFCFWCEn https://t.co/VGixOYD5UJ"
500,2023-04-02 22:02:00+00:00,LakersNation,"PREVIEW: #Lakers go for their third straight win, looking for revenge against the Rockets.
https://t.co/ZchbNf9lVw https://t.co/HfmI7Rkv7j"
501,2023-04-02 21:02:00+00:00,LakersNation,"Jarred Vanderbilt on the growing chemistry in the Lakers' new starting lineup:
https://t.co/s1RxQ7ZDGk https://t.co/dtpFrtUa3O"
502,2023-04-02 20:04:00+00:00,LakersNation,"Check out this film breakdown from @Sean_Davi on the Lakers' second half masterpiece against the Timberwolves:
https://t.co/LAcl5SAT5x https://t.co/hfbfjjOwkT"
503,2023-04-02 19:03:00+00:00,LakersNation,"Shaquille O’Neal admits he should’ve taken less money to stay with the Lakers in 2004:
https://t.co/ePq96FTD3q https://t.co/xRQtxIEjK1"
504,2023-04-02 18:02:00+00:00,LakersNation,"Austin Reaves will have his first signature shoe released this summer.
https://t.co/9DmOLf6IjD https://t.co/L9z3Dp0SUx"
505,2023-04-02 17:03:00+00:00,LakersNation,"LeBron James talked about how great it was watching Bronny in the McDonald’s All-American Game.
https://t.co/Mlg9O5MvmC https://t.co/Fly2k0vPmb"
506,2023-04-02 16:02:00+00:00,LakersNation,"Dennis Schroder showed love to Anthony Davis for his performance against the Timberwolves.
https://t.co/ixX9wPVgCP https://t.co/gtZzjEq3VH"
507,2023-04-02 15:03:00+00:00,LakersNation,"D'Angelo Russell's hilarious response when he was asked about the Timberwolves' tribute video:
https://t.co/26oIWp6fNu https://t.co/CH9GWalFRM"
508,2023-04-02 14:04:00+00:00,LakersNation,"""Sunday can’t come fast enough for me.”
https://t.co/B2ylpDrO7T https://t.co/1IZAH4GPWk"
509,2023-04-02 13:05:00+00:00,LakersNation,"Despite dealing with some pain, Anthony Davis refused to come out of the game against the Timberwolves.
https://t.co/zIYYLtns9j https://t.co/ZHXe1ATwzH"
510,2023-04-02 01:04:00+00:00,LakersNation,"On this day in #Lakers history, Kobe Bryant bounced back from a poor shooting night to score 40 in a win.
https://t.co/0vIEbZ55wS https://t.co/FEjUwZq6xn"
511,2023-04-01 23:05:00+00:00,LakersNation,"LeBron James jokingly forgave Austin Reaves for liking Kobe Bryant more growing up. 🤣
https://t.co/eGl0K8CazS https://t.co/S63kpftjKM"
512,2023-04-01 22:03:00+00:00,LakersNation,"WATCH: D'Angelo Russell had a hilarious response when he was asked about the Timberwolves' tribute video for him.
https://t.co/26oIWp6fNu https://t.co/qDYsL4hAG1"
513,2023-04-01 21:02:00+00:00,LakersNation,"LeBron James is already looking forward to tomorrow's game against the Rockets as the #Lakers continue to build momentum.
https://t.co/B2ylpDrO7T https://t.co/y8JBe8eKza"
514,2023-04-01 20:02:00+00:00,LakersNation,"WATCH: Our @Sean_Davi broke down the film of the Lakers' second half masterpiece against the Timberwolves.
https://t.co/LAcl5SAT5x https://t.co/GOWFkBUE7V"
515,2023-04-01 19:03:00+00:00,LakersNation,"Pau Gasol has officially been elected as part of the 2023 Hall of Fame class. 💜💛
https://t.co/xYelGOCAkr https://t.co/zAv5LsEM6u"
516,2023-04-01 18:02:00+00:00,LakersNation,"Last's night win over the Timberwolves was a big one, elevating the Lakers to seventh in the Western Conference standings.
https://t.co/gIUPSTwOGF https://t.co/FpPdiY7yJe"
517,2023-04-01 17:03:00+00:00,LakersNation,"Anthony Davis on how his ankle is feeling and if he expects to play against the Rockets tomorrow:
https://t.co/zIYYLtmUjL https://t.co/wSFyQrpc2A"
518,2023-04-01 16:02:00+00:00,LakersNation,"HIGHLIGHTS: Anthony Davis gutted out an ankle injury to lead the Lakers to a massive victory over the Timberwolves.
https://t.co/vt4Co1ay5P https://t.co/hg5sgGi8vJ"
519,2023-04-01 15:03:00+00:00,LakersNation,"LeBron James refuses to pay for a blue checkmark on Twitter. 😂
https://t.co/VLCd2K0aYZ https://t.co/Pr5acseYJr"
520,2023-04-01 14:04:00+00:00,LakersNation,"Austin Reaves and D'Angelo Russell have enjoyed playing together while also developing a relationship off the court.
https://t.co/8s5hprSm59 https://t.co/4JMb3mtlYd"
521,2023-04-01 13:05:00+00:00,LakersNation,"Here's what LeBron James had to say about how much longer he'll be on a slight minutes restriction:
https://t.co/PPUVo0RTTF https://t.co/NGs8DtG03t"
522,2023-04-01 03:17:36+00:00,LakersNation,"You'd think AD's ankle would at least feel a little sore right now, but he says it ""feels good."""
523,2023-04-01 03:11:33+00:00,LakersNation,"LeBron says his rhythm is not quite all the way back yet but he is feeling better physically and making progress with each game. He says he expects to play Sunday against the Rockets.

""Sunday can't come fast enough for me."""
524,2023-04-01 03:08:50+00:00,LakersNation,Things you love to see:
525,2023-04-01 02:46:37+00:00,LakersNation,🙏🙏🙏
526,2023-04-01 02:44:25+00:00,LakersNation,"What a win for the Lakers! Anthony Davis dominates and LA moves up in the standings, @Trevor_Lane and @Sean_Davi are live now, join the show!: https://t.co/MT8annnWMp"
527,2023-04-01 02:38:29+00:00,LakersNation,"D'Angelo Russell to @LakersReporter about Anthony Davis:

""Y'all can't say nothing about 3, man!"""
528,2023-04-01 02:36:50+00:00,LakersNation,"RECAP: #Lakers pick up big road win over Timberwolves behind dominant second half from Anthony Davis.
https://t.co/q5gCG4tKKQ https://t.co/izw18Hc5Lm"
529,2023-04-01 02:35:18+00:00,LakersNation,"#Lakers pick up a MASSIVE road win over the Timberwolves, 123-111, to go over .500 for the first time all season! https://t.co/NpDVznZMdg"
530,2023-04-01 02:34:17+00:00,LakersNation,"AD will finish with 38 and 17. 

Absolutely
Dominant"
531,2023-04-01 02:33:04+00:00,LakersNation,LEBRON DAGGER.
532,2023-04-01 02:32:51+00:00,LakersNation,https://t.co/gC2cCNTbgU
533,2023-04-01 02:30:57+00:00,LakersNation,#Lakers call timeout up 8 with 1:19 to play. Please no funny business here...
534,2023-04-01 02:27:07+00:00,LakersNation,Mike Conley just fouled out so he can no longer annoy us for the rest of the night 👍
535,2023-04-01 02:25:55+00:00,LakersNation,Incredible performance from AD when the #Lakers needed it most.
536,2023-04-01 02:22:05+00:00,LakersNation,#Lakers are up 13 with 3:05 to play but I ain't bold enough to put this in the fridge just yet.
537,2023-04-01 02:20:37+00:00,LakersNation,Anthony Davis is doing whatever the hell he wants right now.
538,2023-04-01 02:19:45+00:00,LakersNation,"Darvin Ham wanted to challenge that foul call on Dennis but I guess he took too long?

That's brutal, didn't look like Dennis fouled him at all."
539,2023-04-01 02:16:07+00:00,LakersNation,KAT trying to guard AD https://t.co/GRChiZy3gk
540,2023-04-01 02:15:05+00:00,LakersNation,#Lakers up 14 with 4:37 to play and AD has 32 and 14.
541,2023-04-01 02:14:29+00:00,LakersNation,"AD is taking over!

What a performance."
542,2023-04-01 02:12:53+00:00,LakersNation,AD WORKING!
543,2023-04-01 02:12:32+00:00,LakersNation,Conley four-point play 🙃
544,2023-04-01 02:11:45+00:00,LakersNation,Gobert bumped knees with Rui so he will limp to the bench.
545,2023-04-01 02:09:52+00:00,LakersNation,"Rui's defense on KAT has not gone unnoticed.

Way to work, big fella!"
546,2023-04-01 02:05:47+00:00,LakersNation,#Lakers are in the bonus for the final 7 minutes of this game.
547,2023-04-01 02:05:04+00:00,LakersNation,Gonna keep repeating myself: This game is NOT over
548,2023-04-01 02:01:12+00:00,LakersNation,Anthony Edwards is about to heat up. This game is NOT over.
549,2023-04-01 02:00:15+00:00,LakersNation,Dennis the Menace https://t.co/tLNnrEY1SA
550,2023-04-01 01:59:06+00:00,LakersNation,This is the best defense the Lakers have played all season. And Dennis is leading the way.
551,2023-04-01 01:58:30+00:00,LakersNation,Wenyen with a mini sky hook on Gobert?!?! https://t.co/Jhbaa9bRAd
552,2023-04-01 01:56:59+00:00,LakersNation,Looks like Wenyen is ok. Can't really afford for him to go down right now.
553,2023-04-01 01:56:12+00:00,LakersNation,LEBRON AND-ONE 😤
554,2023-04-01 01:52:27+00:00,LakersNation,"#Lakers completely flipped the script and will go into the fourth quarter leading 90-83.

Still a lot of game left though!"
555,2023-04-01 01:50:56+00:00,LakersNation,Beautiful feed from Dennis to LeBron for the reverse jam.
556,2023-04-01 01:47:32+00:00,LakersNation,"THE LAKERS ARE UP 10!

What is happening right now lol"
557,2023-04-01 01:46:46+00:00,LakersNation,"HBK FROM DEEEEEP!

What a run for the #Lakers"
558,2023-04-01 01:46:11+00:00,LakersNation,"AR LOB TO RUI!

#Lakers up 5"
559,2023-04-01 01:39:58+00:00,LakersNation,"🚨 LAKERS HAVE REGAINED THE LEAD 🚨

Superb defense in this stretch is allowing them to get out in transition."
560,2023-04-01 01:39:08+00:00,LakersNation,DLO to VANDO!
561,2023-04-01 01:37:38+00:00,LakersNation,"No and-one for Rui there, he'll go to the line for 2. Looks like the right call to me."
562,2023-04-01 01:35:36+00:00,LakersNation,"Meanwhile, #Lakers deficit is down to just 3 after AD scores 👀"
563,2023-04-01 01:34:29+00:00,LakersNation,Anthony Davis is staying in the game. We'll see how he looks though.
564,2023-04-01 01:33:29+00:00,LakersNation,🙏🙏🙏
565,2023-04-01 01:32:39+00:00,LakersNation,Hoping for the best.
566,2023-04-01 01:31:23+00:00,LakersNation,Rudy Gobert just stepped on AD's ankle and he is down.
567,2023-04-01 01:29:30+00:00,LakersNation,Make. Your. Free. Throws.
568,2023-04-01 01:28:07+00:00,LakersNation,Wenyen in for Vando to help on the glass.
569,2023-04-01 01:26:51+00:00,LakersNation,"Hey, Vando finally got a whistle!

It only took Towns jumping and falling on him with all his weight."
570,2023-04-01 01:25:32+00:00,LakersNation,Wolves size is killing the #Lakers on the offensive glass.
571,2023-04-01 01:25:10+00:00,LakersNation,Deficit is back to single digits after that Vando 3.
572,2023-04-01 01:23:55+00:00,LakersNation,Just got clobbered on that layup attempt and nothing.
573,2023-04-01 01:22:45+00:00,LakersNation,Vando been getting hit by everybody on both ends and hasn't gotten a call all game lol
574,2023-04-01 01:19:01+00:00,LakersNation,Second half about to get underway. Need to find a way to come back and win this one.
575,2023-04-01 01:04:46+00:00,LakersNation,"#Lakers go into the halftime locker room trailing 65-55.

Rough end to the half. LeBron really struggling, shooting 3-for-12. AD had 13 and 7 but Gobert has matched him and Conley has gone nuclear."
576,2023-04-01 00:57:29+00:00,LakersNation,How do the Lakers not score there...
577,2023-04-01 00:56:11+00:00,LakersNation,Mike Conley having his best game of the season lol
578,2023-04-01 00:46:08+00:00,LakersNation,LEBRON. JAMES.
579,2023-04-01 00:44:45+00:00,LakersNation,AD and Gobert both back in.
580,2023-04-01 00:43:30+00:00,LakersNation,Vando getting in on the action from deep!
581,2023-04-01 00:41:15+00:00,LakersNation,KAT starting to heat up now with 6 straight points.
582,2023-04-01 00:39:28+00:00,LakersNation,LeBron AND-ONEEEEE 😤
583,2023-04-01 00:38:47+00:00,LakersNation,AUSTIN R3AV3S
584,2023-04-01 00:37:54+00:00,LakersNation,Austin Reaves is back in and scores on a slick move to begin the second.
585,2023-04-01 00:35:16+00:00,LakersNation,"#Lakers trail 29-27 after 1 quarter.

Pretty poor quarter overall. Slow start for LeBron, a lot of turnovers. Malik Beasley's shotmaking keeping them in it though."
586,2023-04-01 00:31:54+00:00,LakersNation,"MALIK B3ASL3Y!

All is forgiven is he keeps this up. 3-for-3 from deep so far 👀"
587,2023-04-01 00:31:06+00:00,LakersNation,"LeBron checking back in here with 4 bench guys in Dennis, Beasley, Rui and Wenyen.

Better job of staggering so far tonight."
588,2023-04-01 00:26:59+00:00,LakersNation,https://t.co/jM5jYGKaRs
589,2023-04-01 00:25:26+00:00,LakersNation,B3ASSSS
590,2023-04-01 00:23:15+00:00,LakersNation,VANDO
591,2023-04-01 00:22:32+00:00,LakersNation,Troy and Malik are the first subs of the night in for Austin and LeBron.
592,2023-04-01 00:21:56+00:00,LakersNation,AD with the clean up! There's some of the urgency we need.
593,2023-04-01 00:18:33+00:00,LakersNation,Sloppy start for the #Lakers and they'll need a timeout trailing 17-10.
594,2023-04-01 00:16:33+00:00,LakersNation,What a dime from DLo to Austin! Wow
595,2023-04-01 00:15:05+00:00,LakersNation,"Thank you, DLo."
596,2023-04-01 00:14:23+00:00,LakersNation,"Welp, so much for that."
597,2023-04-01 00:11:33+00:00,LakersNation,"Let's get off to a quick start.

Ball is up. #LakeShow"
598,2023-04-01 00:06:36+00:00,LakersNation,Same #Lakers starting lineup looking to stay undefeated:
599,2023-04-01 00:05:12+00:00,LakersNation,"Priorities tonight:

1. Win
2. Don't get sick 😷"
600,2023-04-01 00:00:25+00:00,LakersNation,"We all know what's at stake tonight, folks. Need to win this one to jump up to 7th, or risk falling down to 10th with 5 to play.

Lakers-Wolves coming up"
601,2023-03-31 23:46:00+00:00,LakersNation,"On this day in #Lakers history, Derek Fisher came up clutch in a nail-biter against the Spurs.
https://t.co/gICSQZhaBI https://t.co/qityEAxws8"
602,2023-03-31 23:03:00+00:00,LakersNation,"LeBron James appreciates Austin Reaves’ support and jokingly forgave him for liking Kobe Bryant more growing up. 🤣
https://t.co/eGl0K8CazS https://t.co/CY7mwurOmT"
603,2023-03-31 22:02:00+00:00,LakersNation,"PREVIEW: #Lakers take on the Timberwolves in another pivotal matchup for the Western Conference playoff race.
https://t.co/zDYRXkbJTr https://t.co/JMJ1ppE5xv"
604,2023-03-31 21:02:00+00:00,LakersNation,"Austin Reaves thinks the pieces fit together well in the new-look #Lakers starting lineup.
https://t.co/dsY8mGGJle https://t.co/fqJVTkzP6o"
605,2023-03-31 20:47:08+00:00,LakersNation,😳😳😳
606,2023-03-31 20:04:00+00:00,LakersNation,"""All these teams on this trip are teams that we lost to recently and we want to get some get-back.""
https://t.co/8WLx9JTNac https://t.co/NN3WHS6ZJo"
607,2023-03-31 19:03:00+00:00,LakersNation,"LeBron James doesn't worry when Anthony Davis has a bad game knowing he will bounce back. 
https://t.co/Fs0DDCXEpG https://t.co/Htp1pKAV6M"
608,2023-03-31 18:02:00+00:00,LakersNation,"Sorry Elon, LeBron James is refusing to pay for a blue checkmark on Twitter. 🤣
https://t.co/VLCd2K0IOx https://t.co/7Gv32B3jVO"
609,2023-03-31 17:03:00+00:00,LakersNation,"Austin Reaves and D’Angelo Russell on their growing chemistry on and off the court:
https://t.co/8s5hprSTUH https://t.co/mQwF6jcuKf"
610,2023-03-31 16:02:00+00:00,LakersNation,"LeBron James is playing with a bit of a minute restriction that he expects to be off of by the end of this road trip.
https://t.co/PPUVo0Rm47 https://t.co/jNEl1rxQZp"
611,2023-03-31 15:03:00+00:00,LakersNation,"Austin Reaves felt it was the 'right time, right situation' to do the 'too small' gesture on Patrick Beverley, who he has a lot of respect for.
https://t.co/LZCexrlaMT https://t.co/MM3EU3FmjK"
612,2023-03-31 14:04:00+00:00,LakersNation,"LeBron James spoke to how well the pieces fit in the #Lakers new starting lineup.
https://t.co/MLClHgg8de https://t.co/71eiI3VYsU"
613,2023-03-31 13:05:00+00:00,LakersNation,"""Obviously you never wanna sit out and miss games so just to be back out there is a great feeling for sure.”
https://t.co/tawKQstSkB https://t.co/eLHLegw5HU"
614,2023-03-31 01:02:00+00:00,LakersNation,"VIDEO: #Lakers debuted a new starting lineup against the Bulls and the early results are promising. @Trevor_Lane discusses the benefits of the lineup, a negative domino effect on the bench, Darvin Ham's rotations and tons more....

https://t.co/tfSQkOqgdD"
615,2023-03-31 00:05:00+00:00,LakersNation,"On this day in #Lakers history, Chris Kaman dominated to dash the Suns' playoff hopes.
https://t.co/Hgh98Cdkkc https://t.co/us9ClT58sN"
616,2023-03-30 23:03:00+00:00,LakersNation,"Congratulations are in order to Nate Pierre-Louis for this well-deserved G League honor!
https://t.co/1NN7zFgpgR https://t.co/5igLYxRDG4"
617,2023-03-30 22:02:00+00:00,LakersNation,"LeBron James says the Lakers' new starting lineup 'understood the assignment' against the Bulls, getting off to a fast start.
https://t.co/MLClHgg8de https://t.co/bkJhAdLY0k"
618,2023-03-30 21:03:00+00:00,LakersNation,"Anthony Davis believes the #Lakers have 'everything we need' to make a run in the playoffs.
https://t.co/8WLx9JUkZK https://t.co/wVV1hnBpeF"
619,2023-03-30 20:05:00+00:00,LakersNation,"The first trailer for LeBron James' upcoming movie 'Shooting Stars' has been released:
https://t.co/Ww0xaoxhTp https://t.co/gjGWAEDbjf"
620,2023-03-30 19:03:00+00:00,LakersNation,"Good to see that D'Angelo Russell came out of last night's win without feeling pain in his hip.
https://t.co/tawKQsuqa9 https://t.co/OyvUWke8Gi"
621,2023-03-30 18:02:00+00:00,LakersNation,"Here's what Austin Reaves had to say about doing the 'too small' gesture at Patrick Beverley:
https://t.co/LZCexrkCXl https://t.co/xvkMSXquKK"
622,2023-03-30 17:03:00+00:00,LakersNation,"An updated look at the tight Western Conference standings after the #Lakers began their road trip with a win over the Bulls:
https://t.co/U8QrRjSdlu https://t.co/lMm5TMAUuG"
623,2023-03-30 16:02:00+00:00,LakersNation,"HIGHLIGHTS: Anthony Davis led the way in his hometown as the #Lakers got some revenge on the Bulls.
https://t.co/0BaYP93gcV https://t.co/2fvCyyU38l"
624,2023-03-30 15:03:00+00:00,LakersNation,"Draymond Green is not ready to count out the #Lakers in the West.
https://t.co/3lIlEcjdcE https://t.co/PTmQPukdzI"
625,2023-03-30 14:04:00+00:00,LakersNation,"Darvin Ham believes the Anthony Davis and Wenyen Gabriel pairing has 'great synergy.'
https://t.co/WIYlzsfnx1 https://t.co/AqaM9DNMeS"
626,2023-03-30 13:05:00+00:00,LakersNation,"Congratulations are in order to @paugasol, who is reportedly a part of the 2023 Hall of Fame class! 👏💜💛
https://t.co/6uonVpFA5f https://t.co/2okwTbt60O"
627,2023-03-30 02:48:52+00:00,LakersNation,"Austin Reaves to @LakersReporter:

""He did it last time we played on LeBron.  It wasn't something I thought about all game but I felt like right time, right situation. Like you said, me and Pat have a good relationship, I respect him, it's just me competing."""
628,2023-03-30 02:38:08+00:00,LakersNation,"The Lakers got the win they needed and move up in the standings, join @Trevor_Lane live now: https://t.co/fNpzOgnUrp"
629,2023-03-30 02:37:13+00:00,LakersNation,Getting a comfortable win with him only at 31 minutes is ideal.
630,2023-03-30 02:26:05+00:00,LakersNation,"RECAP: #Lakers get revenge on the Bulls with a comfortable victory to begin their road trip.
https://t.co/uF95Hfvezn https://t.co/Wf2TsAUncg"
631,2023-03-30 02:24:25+00:00,LakersNation,"#Lakers get revenged on the Bulls with a 121-110 victory!

PAT BEV IS TOO SMALL FOR AUSTIN REAVES https://t.co/DpeviwjROw"
632,2023-03-30 02:19:46+00:00,LakersNation,"Austin Reaves told Pat Bev he’s too small 😤😂 
https://t.co/D5XayY9QrX"
633,2023-03-30 02:18:44+00:00,LakersNation,That's probably gonna do it. Big win for the #Lakers.
634,2023-03-30 02:17:29+00:00,LakersNation,🚨AUSTIN JUST DID THE TOO SMALL ON PAT BEV🚨
635,2023-03-30 02:15:20+00:00,LakersNation,"#Lakers leading by 12 with 3:07 to play. Close this out ASAP, please."
636,2023-03-30 02:14:52+00:00,LakersNation,What a move by Austin Reaves! https://t.co/U7oFsOEk4K
637,2023-03-30 02:13:13+00:00,LakersNation,Grown man performance from AD in his hometown tonight.
638,2023-03-30 02:08:01+00:00,LakersNation,AD FOR 3
639,2023-03-30 02:03:58+00:00,LakersNation,LeBron restores order with another jumper.
