,Date,User,Tweet
648,2023-01-26 01:58:42+00:00,LakersReporter,Lonnie Walker IV won’t play tonight.
649,2023-01-26 01:58:21+00:00,LakersReporter,"Darvin Ham said he expects Anthony Davis to play tonight, for the first time since Dec. 16, when he hurt his foot.
Davis will have a minutes limit:

“He had these boxes that he had to check, and he checked all of them, so we feel comfortable with him (returning) tonight.”"
650,2023-01-26 01:47:23+00:00,LakersReporter,Here’s @AntDavis23 warming up for a potential return to the lineup for Lakers vs. Spurs tonight. We await the official update as he’s currently listed as questionable: https://t.co/nN0lPg4nP6
651,2023-01-25 20:52:47+00:00,LakersReporter,"Anthony Davis is questionable to play tonight. It’s the first time he hasn’t been ruled out ahead of the game since he hurt his foot on Dec. 16.

Lonnie Walker IV is also questionable, as is LeBron. https://t.co/QvdUkK7mbQ"
652,2023-01-25 16:54:45+00:00,LakersReporter,"New story on the Lakers introducing Rui Hachimura last night:

https://t.co/8NjK9FpFsi

He will make his debut Wednesday evening against San Antonio."
653,2023-01-25 05:44:57+00:00,LakersReporter,"Darvin Ham on the possibility that Anthony Davis - who’s been out since Dec. 16 - could return tomorrow to face San Antonio:

“Once we get our evaluations done in the morning, the possibilities are limitless.”"
654,2023-01-25 05:07:13+00:00,LakersReporter,"LeBron just hit his 9th 3-pointer, setting a new career high.

It also got him to 46 points tonight, with 6:46 to play, and LAL within 10.

@KingJames is now just 178 points from surpassing the great @kaj33 for No. 1 on the all-time scoring list."
655,2023-01-25 04:58:02+00:00,LakersReporter,"LeBron just tied his career high from 3 (2009, 2014 and 2021) with his 8th make.

He had 7 one time earlier this season (at San Antonio). 

On the season, he's shooting just 28.8% from distance."
656,2023-01-25 04:49:34+00:00,LakersReporter,"A game after erasing a 25-point halftime deficit to beat Portland on the road, LAL found themselves down by 23 tonight.

They managed to outscore LAC 28-21 in the 3rd Q, and trail 98-82 with 12 minutes left."
657,2023-01-25 03:59:33+00:00,LakersReporter,"Reggie Jackson came into this game shooting 25% from 3 in January, but is 3 for 3 tonight, typifying LAC's perimeter shooting. 

For a team that averages 12.4 threes made per game, they're 13 for 21, allowing a 64-46 lead late in the 2nd Q."
658,2023-01-25 03:24:47+00:00,LakersReporter,"These teams score in very different ways. The Lakers are 2nd in the NBA in points in the paint (56.8), and the Clippers 28th (43.3).

LAC are 11th in made 3's, and LAL 30th.

LAL are 15th overall in offense (8th in last 15 games), and LAC just 25th."
659,2023-01-25 03:21:53+00:00,LakersReporter,"LAL trailed by as many as 10 early as the Clippers, a jump-shooting team, hit a number of early jumpers, but the Lakers rallied to get within 3 at 20-17 ahead of a Ty Lue time out."
660,2023-01-25 02:11:24+00:00,LakersReporter,LeBron has been upgraded to available for tonight’s game.
661,2023-01-25 02:01:11+00:00,LakersReporter,"Hachimura told people around him in college at Gonzaga that he wanted L.A. to be his home after playing in the city at then Staples Center. 

He cited the weather at first, but significantly, said he has family and friends here, with 🇯🇵 only a 9-hour flight away."
662,2023-01-25 01:52:43+00:00,LakersReporter,"Rui Hachimura told us on a @SpectrumSN interview (coming up on the pregame show) that he chose No. 8 in part due to being a Kobe fan growing up, and also because part of his name means 8 in Japanese.

With Kobe’s No. 8 retired, Hachimura will wear 28 as a Laker."
663,2023-01-25 01:28:50+00:00,LakersReporter,Darvin Ham said Anthony Davis had another “great day” as he continues his return-to-play protocol.
664,2023-01-25 01:26:19+00:00,LakersReporter,"Darvin Ham said he’s excited about the acquisition of Rui Hachimura:

“More size on the perimeter, can guard players in the post ... can hit shots and also fit into the system. He checks the box on (several areas). To be able to add a talent (like that) is a no brainer.”"
665,2023-01-24 22:01:05+00:00,LakersReporter,"Full discussion on the newest Laker, 2019 No. 9 overall pick Rui Hachimura: 👇🏻👇🏻"
666,2023-01-23 23:29:59+00:00,LakersReporter,👇🏻👇🏻
667,2023-01-23 23:27:09+00:00,LakersReporter,"Said Rob Pelinka: “Adding both size and depth to the wing position has been a goal, and the chance to accomplish that by acquiring a player with Rui’s two-way skills and upside was an opportunity that doesn’t present itself often.”"
668,2023-01-23 20:32:13+00:00,LakersReporter,LeBron was named Western Conference Player of the Week for the second time this month: https://t.co/zv8BmbCmL5
669,2023-01-23 06:19:08+00:00,LakersReporter,"Big night from Thomas Bryant, capped by two put-back dunks in the 4th Q, before he joined us postgame:"
670,2023-01-23 05:12:44+00:00,LakersReporter,LeBron: “We’re not a lay down team.”
671,2023-01-23 04:34:28+00:00,LakersReporter,"What a wild comeback win for the Lakers, who go from a 25-point halftime deficit to a 121-112 win at Portland.

It’s tied for the 2nd biggest halftime deficit overcome to win in franchise history (2nd to a 28-point deficit on 12/6/02 vs Dallas).

3rd: 40-20 LAL
4th: 35-21 LAL"
672,2023-01-23 04:13:48+00:00,LakersReporter,"Quarter-by-quarter scores tonight:

1st: Lakers 33, Blazers 26
2nd: Blazers 45, Lakers 13
3rd: Lakers 40, Blazers 20
4th: Lakers 21, Blazers 12

Overall: 107-103, Lakers, with 4:36 to play."
673,2023-01-23 04:08:00+00:00,LakersReporter,A 25-point halftime deficit is now a 98-97 LAL lead.
674,2023-01-23 03:49:49+00:00,LakersReporter,"LeBron's been attacking Portland's rim throughout LAL's 3rd Q push, and is now 9 of 10 inside, accounting for 18 of his 31 points. 

Portland, who ranks 23rd in the NBA in paint points allowed, have seen LAL go 23 of 29 tonight.

Their 25-point HT lead is down to 6 at 88-82."
675,2023-01-23 03:44:37+00:00,LakersReporter,It's now a 30-12 Lakers push in the 3rd Q.
676,2023-01-23 03:39:10+00:00,LakersReporter,"LAL have bounced back from their 2nd Q struggles with a strong 3rd Q thus far, as LeBron capped a 19-8 run with 1 of 2 FT's.

LAL are within 14 points at 79-65 after trailing by 25 at halftime."
677,2023-01-23 03:11:56+00:00,LakersReporter,"LAL gave up a 13-0 run to close the half, amidst a disastrous 45-13 2nd Q that produced a 71-46 deficit."
678,2023-01-23 02:56:17+00:00,LakersReporter,"Lillard will shoot his 6th and 7th FT's of the evening with a chance to put Portland up 7 coming out of a time out.

Beverley has fouled him on two of the last three possessions, while also getting whistled for a technical foul."
679,2023-01-23 02:41:32+00:00,LakersReporter,"Portland cut LAL's early 14-point lead (which came due to some unsustainably hot shooting) down to as few as 2 late in the 1st Q, but LAL closed on a 7-2 run, and leads 33-26 after 12 minutes."
680,2023-01-23 02:17:35+00:00,LakersReporter,"A terrific start for the Lakers has them up 15-2 in Portland, with a perfect 5 for 5 from the field including a pair of @KingJames 3's. 

Blazers are 1 for 5."
681,2023-01-23 01:01:49+00:00,LakersReporter,LeBron has officially been upgraded to “available” for tonight’s game at Portland.
682,2023-01-23 00:47:15+00:00,LakersReporter,Darvin Ham said Anthony Davis “looked phenomenal” going through a full contact scrimmage on Saturday with the ‘stay ready’ group that includes some coaching staffers and low-minute players. The ramp up towards a return to game action continues to trend in a positive direction.
683,2023-01-21 06:19:54+00:00,LakersReporter,LeBron’s had to carry a heavy load especially since Davis got hurt on Dec. 16:
684,2023-01-21 05:07:51+00:00,LakersReporter,"MEM continues to send multiple bodies to the O glass, and now have a 22-8 edge. LAL have hurt them some in transition, with a 12-2 advantage in fast break points, but that's a split that favors Memphis. 

LAL, still in it, trail 94-87 with 10 min. to go (LeBron has 1 FT coming)."
685,2023-01-21 04:12:19+00:00,LakersReporter,"LAL are hanging in on the scoreboard at 53-49 despite a 9-0 deficit on the offensive glass.

Lakers are shooting 37.8% to MEM's 41.2%, but have 2 more made 3's, and 2 more FT's."
686,2023-01-21 03:45:37+00:00,LakersReporter,"After the Lakers had the better of Memphis for the first 12 minutes despite allowing a slew of offensive rebounds, producing a 26-23 lead, the Grizz have outscored LAL 9-1 in the 2nd Q to open a 5-point edge."
687,2023-01-21 01:22:29+00:00,LakersReporter,"Darvin Ham said that Lonnie Walker IV is closer to being back than Austin Reaves, with Walker IV now being evaluated day-to-day, and Reaves set to be examined again in one week.

Meanwhile, Anthony Davis “Responded well, very well” to non-contact work at practice yesterday."
688,2023-01-20 20:43:28+00:00,LakersReporter,"Here are team’s records without their top player, and some takeaways: https://t.co/tGdkwO231v"
689,2023-01-20 20:12:01+00:00,LakersReporter,"Three Things to Know ahead of Friday’s game against Memphis, with the Grizz riding an 11-game winning streak:

https://t.co/p4O84Cwzse

Includes a look at the record of most NBA teams without their best player this season."
690,2023-01-19 18:08:41+00:00,LakersReporter,"The third All-Star returns are out, with @KingJames continuing to lead all players with 6,506,682 votes.

Anthony Davis (3rd, frontcourt), Russell Westbrook (6th, guards) and Austin Reaves (8th, guards) are also amongst the leaders: https://t.co/xFp2tb9ilW"
691,2023-01-19 05:55:01+00:00,LakersReporter,"Holmes made both FT's, so the Kings inbounded, already up 3, and LAL had to foul Lyles. He made both, securing the game for SAC.

Another narrow, tough loss for the Lakers."
692,2023-01-19 05:52:51+00:00,LakersReporter,"Lakers got a 3 from Nunn, but didn't immediately foul SAC upon the inbound, and the worst case scenario ensued for LAL, as Holmes was fouled via the clear path variety. That's two shots and the ball.

LAL trail 112-111 with 5 seconds left..."
693,2023-01-19 05:35:59+00:00,LakersReporter,"Terrific effort from 19-year-old rookie Max Christie tonight. He has 12 points off the bench despite rimming in and out on two other 3-point attempts, on top of 2 makes. He also has 3 boards and an assist, and is playing crunch time minutes in a 104-all game."
694,2023-01-19 05:25:44+00:00,LakersReporter,"Lakers are already on the wrong end of the bonus at the 8:17 mark, resulting in 2 Fox FT's. 

Fox split the pair, and is now just 2 for 5 at the line tonight, though he's 11 of 18 from the field, including a bunch of contested 2-point jumpers."
695,2023-01-19 05:19:44+00:00,LakersReporter,A 9-0 Lakers run bridging the 3rd/4th Q break has them within 4 points after SAC had opened a 14-point edge late in the 3rd.
696,2023-01-19 05:10:52+00:00,LakersReporter,"Sacramento has a 12-2 edge on the offensive glass, leading to an 18-6 domination of 2nd chance points. Killing LAL tonight."
697,2023-01-19 04:03:15+00:00,LakersReporter,"LAL scored easily on SAC's 24th ranked defense in the 1st Q, and lead 39-28 after 12 minutes. They shot 60% from the field, and 50% from 3 (3 makes)."
698,2023-01-17 06:58:02+00:00,LakersReporter,"Big night for Wenyen Gabriel, who continues to see his role increase for the Lakers. Gabriel has led LAL in net rating for two straight years now (limited sample size last year, as he joined on a 10-day in March). 

Walk off after 14 and 9 in a win over Houston:"
699,2023-01-17 06:26:02+00:00,LakersReporter,"Coming into tonight’s game, LeBron 
had these numbers on the second night of back-to-back sets of games (3 games): 

34.3 points, 52.2% FG, 43.5% 3’s

After his 48 points on 16 of 26 FG’s and 5 of 10 3’s, those averages go up considerably.

H/T @forumbluegold"
700,2023-01-17 06:10:35+00:00,LakersReporter,"The Lakers set a record for the franchise with only two turnovers tonight. Previous low was 3, twice, in 2001 and 2011."
701,2023-01-17 05:46:35+00:00,LakersReporter,"After a 9-0 Houston run, LeBron returned to the game, and promptly converted an and-1 in the paint with a fading J.

He has 40 points, and LAL lead 122-116 with 4:45 to play."
702,2023-01-17 05:26:03+00:00,LakersReporter,"In a game LeBron has again been dominant offensively (28 points on 17 shots) and is +13, LAL's lead is down to 4 heading into the 4th, after a late 3rd Q run from Houston sparked by Jalen Green's 3 triples."
703,2023-01-17 05:23:24+00:00,LakersReporter,"Looking at the box scores, Jabari Smith Sr. didn't get into the game for LeBron's debut when he was on the Sacramento roster ... but Smith Sr. did play against LeBron 3 times in the next season (2004-05), when Smith Sr. played for New Jersey."
704,2023-01-17 05:07:04+00:00,LakersReporter,"LeBron hit 2 straight 3's on top of a long 2, then just rimmed out on a 4th straight J, also from 3.

He has LAL back on top at 84-71 before a Rockets jumper snapped the James push.

LeBron has 26 points on 10 of 15 FG's with 4 triples, more than he'd hit in his previous 5 games."
705,2023-01-17 04:56:28+00:00,LakersReporter,"LeBron played against Jabari Smith Jr.'s dad a few times in Smith's NBA stint, including an April 5, 2005 contest, when Smith Sr. had 4 points off the bench. 

LeBron had 24 points, 9 boards, 4 assists, 2 blocks and 2 steals."
706,2023-01-17 04:43:28+00:00,LakersReporter,"LeBron's showing rookie Jabari Smith Jr., and the rest of Houston's young players, why he's perhaps the best transition player in NBA history with a series of fast break buckets to push LAL's lead to 12 at halftime."
707,2023-01-17 04:21:27+00:00,LakersReporter,"LAL have picked up their transition game in the 2nd Q, with Gabriel (a put back) LeBron and Nunn all scoring at the rim.

Lakers have a 9-0 fast break points edge, and lead 44-35 early in the 2nd."
708,2023-01-17 04:15:03+00:00,LakersReporter,"LAL led 37-32 with 00.5 seconds left in the 1st Q when JTA fouled Eric Gordon as he swung up to take a 3, resulting in Gordon's 6th, 7th and 8th FT's of the 1st Q.

As a result, it's just a 2-point lead after 12 minutes. Houston scored 22 points in the paint and made 11 FT's."
709,2023-01-17 03:01:04+00:00,LakersReporter,"Lakers will start Schröder, Beverley, Brown Jr., LeBron and T. Bryant against Houston tonight."
710,2023-01-17 02:45:45+00:00,LakersReporter,LeBron and Troy Brown Jr. are both available tonight.
711,2023-01-17 02:03:21+00:00,LakersReporter,"Darvin Ham said Patrick Beverley is available tonight after missing the last two games. 

Meanwhile, it will still be a few days before there’s an update on Walker IV and Reaves (two weeks from Jan. 6)."
712,2023-01-16 04:50:27+00:00,LakersReporter,"It's been a battle of paint points (huge edge from the Lakers, at 70-50) and 3's + FT's (big edge from Sixers, at 12 to 5 made 3's and 15 to 10 FT's).

Sixers lead 111-109 with 1:05 to play, moments after a go-ahead triple (Niang)."
713,2023-01-16 04:44:28+00:00,LakersReporter,Darvin Ham is 9-1 on challenges this year after winning another to turn a shooting foul (Harden with his typical move) into a side-out-of-bounds foul.
714,2023-01-16 04:14:28+00:00,LakersReporter,"LAL had a 3-point lead at 79-76, before a trio of Sixers 3's capped a 9-2 run to put them up 4 late in the 3rd Q."
715,2023-01-16 03:34:03+00:00,LakersReporter,"LAL closed the first half on a 9-0 run, with Westbrook and LeBron getting up and down in transition at will, enough for a 58-57 edge."
716,2023-01-16 03:09:11+00:00,LakersReporter,"A last-second bucket from Wenyen Gabriel sent the Lakers into the 2nd Q with a 33-32 deficit. 

LeBron had 16 points to lead the way."
717,2023-01-16 02:52:34+00:00,LakersReporter,"LeBron James just became the 2nd player ever to reach 38,000 points (Kareem).

He's currently 386 points from tying Abdul-Jabbar."
718,2023-01-14 22:42:09+00:00,LakersReporter,Injury update ahead of Sunday’s game against Philly: https://t.co/LH0LAcxWfH
719,2023-01-13 06:40:15+00:00,LakersReporter,"LeBron gave Luka credit for hitting tough shots, and Dallas for making more plays.

He noted the difficulty of having so many guys in and out of the lineup, mostly due to injuries. Having “A billion different lineups” disrupts continuity, and ability to settle on a closing group."
720,2023-01-13 04:57:06+00:00,LakersReporter,Luka Doncic hasn't rested in the 2nd half. He's at 36 minutes right now with 6:27 to play.
721,2023-01-13 04:44:43+00:00,LakersReporter,"The Lakers trimmed three points off the halftime deficit with a 28-23 3rd Q, and trail 82-76 with 12 minutes to play.

The FT line has hurt LAL tonight, as they've made just 11 of 18; they're also cold from 3, at 5 for 23.

They're +10 in the paint, and have 3 fewer TO's."
722,2023-01-13 04:31:28+00:00,LakersReporter,"After going 0 for 2 in the first half, rookie Max Christie is 3 for 4 in the 2nd, with his 3-pointer following a transition layup that trimmed the Mavericks lead to 77-68."
723,2023-01-13 02:35:10+00:00,LakersReporter,"Rookie Max Christie gets his 2nd straight start tonight against Dallas, joining Dennis Schröder, Juan Toscano-Anderson, LeBron James and Thomas Bryant."
724,2023-01-12 19:10:19+00:00,LakersReporter,Update: Patrick Beverley won’t play tonight due to a non-Covid illness.
725,2023-01-12 01:20:04+00:00,LakersReporter,Good news for the Lakers to potentially get Troy Brown Jr. back after he missed three straight games. He had been playing well before straining his quad. https://t.co/NqKfvNctaz
726,2023-01-10 05:11:42+00:00,LakersReporter,Max Christie said he was told about 40 minutes before the game that he’d be getting his first start. His first action was to excitedly text his mom.
727,2023-01-10 05:09:40+00:00,LakersReporter,"Kendrick Nunn on Max Christie, who had a season-high 14 points on 6-of-8 FG’s:

“Max is special. He’s a sponge. He listens. Plays hard. Competes. That’s always a gift to have as a rookie. I think he’s doing everything the right way … puts in work. He’s a hard worker.”"
728,2023-01-10 04:22:56+00:00,LakersReporter,"Final: DEN 122, LAL 109.

L.A.'s 5-game winning streak is snapped on their 3rd game in 4 nights, sans LeBron/AD/Reaves/Walker IV/Brown Jr., and Beverley for the 2nd half.

Rookie Max Christie had a season-high 14 points on 6 of 8 FG's."
729,2023-01-10 04:17:44+00:00,LakersReporter,Malone calls time out with 1:55 left and Denver up 118-105.
730,2023-01-10 03:53:15+00:00,LakersReporter,"Lakers have battled tonight, but the injury absences have added up on the 3rd game in 4 nights coming off the B2B wins on Friday and Saturday.

LAL had to start the 4th Q with two rookies and 10-day-contracted Sterling Brown, and Denver's regular 2nd unit has taken advantage."
731,2023-01-10 03:41:31+00:00,LakersReporter,"Strong night for LAL's rookies, with Max Christie starting and going 3 for 5 with a pair of 3's, and Cole Swider adding 2 triples of his own off the bench.

LAL hanging in there, trimming the lead to as few as 5 here late in the 3rd Q."
732,2023-01-10 03:29:20+00:00,LakersReporter,"A 12-7 run to start the 3rd Q from the shorthanded Lakers forced a Nuggets time out. They still lead by 9 at 69-60 with 7:18 left in the period. 

Nunn is up to 13 points on 5 of 9 FG's off the bench (started the 3rd for Beverley)."
733,2023-01-10 03:22:04+00:00,LakersReporter,"Patrick Beverley is out for the remainder of the game with a right hip injury. 

He joins LeBron, AD, Reaves, Walker IV and Brown Jr. on the injured list for tonight."
734,2023-01-10 02:33:07+00:00,LakersReporter,"Five straight points from Wenyen Gabriel, an and-1 and then a 3, plus a Kendrick Nunn dunk have LAL on a 7-0 run out of a time out, and right back into the game."
735,2023-01-10 02:29:08+00:00,LakersReporter,"Decent start by the Lakers, until a 10-0 run from Denver gave the Nuggets a 22-13 early cushion. The run included three Lakers turnovers, plus a take foul."
736,2023-01-10 01:36:47+00:00,LakersReporter,"It's yet another new starting lineup tonight with Max Christie drawing the assignment at Denver, No. 22 on the season.

He joins Schröder, Beverley, JTA and Bryant."
737,2023-01-09 21:52:40+00:00,LakersReporter,👇🏻👇🏻
738,2023-01-09 21:02:12+00:00,LakersReporter,Update: LeBron is out tonight.
739,2023-01-09 20:34:32+00:00,LakersReporter,"LeBron was named Western Conference Player of the Week after leading LAL to a 4-0 record, averaging 35.0 points (54.8% FG’s) with 8.7 boards and 7.7 assists.

@KingJames adds to his league-record 66 career weekly awards (5 with the Lakers, and first since December of 2021)."
740,2023-01-09 20:17:47+00:00,LakersReporter,Troy Brown Jr. will miss his third straight game tonight due to a quad strain.
741,2023-01-09 19:20:11+00:00,LakersReporter,"LeBron James has been downgraded from probable to questionable for tonight's game in Denver, due to left ankle soreness."
742,2023-01-09 18:43:57+00:00,LakersReporter,"Lakers at Nuggets, Three Things to Know:

https://t.co/pdlqjCFnzq

LAL ride a 5-game winning streak into Denver; Lakers are 2-1 in the series this season, while the Nuggets are an NBA-best 16-3 at home."
743,2023-01-08 23:18:26+00:00,LakersReporter,Injury report for tomorrow at Denver: https://t.co/84w5mTkhh1
744,2023-01-08 06:34:54+00:00,LakersReporter,* @nolimittb31 has been huge for the Lakers of late; he joined us for the walkoff on @SpectrumSN after dropping 29 points with 14 boards in Sacramento:
745,2023-01-08 06:18:45+00:00,LakersReporter,"After starting the season 3-10, with a number of tough losses in competitive games, the Lakers got Thomas Bryant and Dennis Schröder back from respective thumb injuries. 

LAL have gone 16-11 since, despite being without Anthony Davis for the last 12.5 games."
746,2023-01-08 05:55:02+00:00,LakersReporter,"Lakers currently have the NBA's longest active winning streak at 5 games (tying Memphis), despite being without Anthony Davis, and more recently, Lonnie Walker IV, Austin Reaves and Troy Brown Jr."
747,2023-01-08 05:53:07+00:00,LakersReporter,"Darvin Ham on LAL shooting 61% tonight: 

""Seventy points in the paint. That’s who we are. We want to play fast, physical and free, with force. That was a representation of our physicality. Guys not settling, staying in constant attack mode."""
748,2023-01-08 05:12:10+00:00,LakersReporter,"LeBron has 1 more FT coming out of a time out, for a chance to put LAL up 8 with 8:48 to play, one point away from their biggest lead. 

It's a 9-2 run to start the 4th Q as is. 

LAL's energy remains high on this night 2 of the B2B (SAC last played on Wednesday)."
749,2023-01-08 05:07:14+00:00,LakersReporter,"Schröder and Bryant are a combined 16 for 19 tonight, including 4 of 4 from 3 from the German."
750,2023-01-08 05:00:48+00:00,LakersReporter,"LAL scored the final 4 points of the 3rd Q, enough to knot the score at 109 in a total offensive showcase.

The fewest either team has scored in a quarter is 35. 

Lakers are at 61.5% from the field."
751,2023-01-08 04:42:44+00:00,LakersReporter,"Thomas Bryant continues to be a very efficient source of offense for the Lakers, up to 19 points on just 9 FGA's (7 made FG's, + 5 FT's)."
752,2023-01-08 04:32:04+00:00,LakersReporter,"Smart. After Sabonis got called for his 3rd PF, LeBron went straight at him, twice. First time, Sabonis got out of the way for a LeBron dunk. Second time, LeBron drew a Sabonis PF, his 4th. 

Domantas sits with 9:33 left in the 3rd, and LAL down 2."
753,2023-01-08 04:13:05+00:00,LakersReporter,"L.A. and SAC came into this game averaging 242.0 points per game in their prior 2 games, 2nd in the NBA only to MIN and HOU (via Sportradar) ... well, tonight they're on pace for 292 points, with a 73-all first half.

LAL shot 62.8% (9 of 13 3's). Kings shot 48.9% w/17 FT's."
754,2023-01-08 04:10:27+00:00,LakersReporter,"After shooting 34.0% from 3 in December with 1.2 makes per game, Dennis Schröder is 14 for 22 in 4 January games, good for 63.6%, and 3.5 makes per game, with the 2nd half still to come tonight (4 for 4 thus far)."
755,2023-01-08 04:02:29+00:00,LakersReporter,"LAL are shooting 64.9%, including 8 of 12 from 3, after makes from Schröder (his 3rd) and Westbrook (his 2nd).

Game's tied at 62 as the offenses take turns."
756,2023-01-08 03:58:43+00:00,LakersReporter,"Free throw attempts are now 15 for Sacramento, and 6 for the Lakers. LeBron drew a technical - LAL's second - for arguing about it after he didn't get an and-1 call, and Fox did.

A 6-0 Kings run has them up 60-52."
757,2023-01-08 03:38:22+00:00,LakersReporter,"LAL trail 38-37 after 1, after leading by as many as 9 earlier in the period. The 3 triples from Mitchell made a late impact, as did a 4-1 edge on the offensive glass, including a late FT miss Lyles grabbed to get 2 extra FT's."
758,2023-01-08 03:36:35+00:00,LakersReporter,"Kings guard Davion Mitchell is 3 for 3 from 3, the most triples he's hit in a game since October, and the first time he's hit 2 since Dec. 21 vs. the Lakers.

He's shooting 30.2% from 3 this season."
759,2023-01-08 01:58:35+00:00,LakersReporter,Update: LeBron is in.
760,2023-01-08 01:38:22+00:00,LakersReporter,"LeBron remains questionable, until he goes through his pregame routine. There’s no rule for him with back to backs; he played in L.A.’s last one (ORL/MIA last week) and had also missed the second end in previous sets."
761,2023-01-07 21:01:21+00:00,LakersReporter,Injury update for tonight’s back to back at Sacramento: https://t.co/DhfOA03fUM
762,2023-01-07 06:22:43+00:00,LakersReporter,"“Night and day,” said Kendrick Nunn (season high 23 points) about how he feels now vs. where he started the season. “Just trying to figure out spots on the floor, chemistry and things like that. I’ve been watching a lot (from the bench) … and opportunity knocks … I’m ready.”"
763,2023-01-07 06:22:04+00:00,LakersReporter,"LeBron said he wasn't able to get on the floor and work since LAL's game on Monday, as he tried to rest and get better from the cold that kept him out of Wednesday's game. He found a rhythm in the 4th Q, attacking the paint and getting up and down in transition."
764,2023-01-07 05:42:28+00:00,LakersReporter,"Final: LAL 130, ATL 114.

LeBron had 25, 10 and 7, and T. Bryant 19 and 13, plus 23 off the bench from Nunn.

LAL win a 4th straight game, and 5th in 6 contests to improve to 6-5 since Davis got hurt (7-5 including the Denver game he left in the 1st half), and 18-21 overall."
765,2023-01-07 05:37:10+00:00,LakersReporter,"LeBron started the game slowly from an efficiency standpoint, and was 6 for 15 early in the 4th Q before 4 straight buckets at the rim - old reliable - got him to 10 for 19 (He's 9 of 11 in the paint).

Coming into tonight, @KingJames had 11 straight games of at least 50% FG's."
766,2023-01-07 05:15:48+00:00,LakersReporter,"With Atlanta trying to chip away at LAL's lead, Kendrick Nunn and Max Christie hit B2B 3's in the final 35 seconds of the 3rd Q, enough to send LAL into the 4th with a 98-82 lead after the Hawks had cut a once 26-point lead to 10."
767,2023-01-07 04:57:34+00:00,LakersReporter,"Coming off a 32-point game in LAL's win over Miami on Wednesday, Dennis Schröder is 4 for 4 from 3 tonight towards his 15 points thus far."
768,2023-01-07 04:37:28+00:00,LakersReporter,"LAL head into halftime with a 70-49 lead, their biggest margin at the break this season.

Lakers shot 56.9% to ATL's 32.7%, hitting 4 more triples, and winning the fastbreak point battle 22-3."
769,2023-01-07 04:24:21+00:00,LakersReporter,"LAL are dominating Atlanta in transition, up 22-0 in fastbreak points.

Lakers lead 57-32, behind 59.0% FG's to ATL's 28.9%, midway through the 2nd Q."
770,2023-01-07 04:08:43+00:00,LakersReporter,"A strong 1st Q for the shorthanded Lakers produced a 37-28 lead over Atlanta. LAL hit 57.7% of their shots, and held ATL to 40.9%. 

Hawks (8 of 8) were +4 at the FT line, with LAL missing 3 of their 7 attempts.

Just 2 TO's for LAL, compared to ATL's 4."
771,2023-01-07 03:03:04+00:00,LakersReporter,"Schröder, Beverley, Toscano-Anderson, LeBron and Bryant will start vs. Atlanta tonight."
772,2023-01-06 18:54:04+00:00,LakersReporter,"With all their injuries, LAL called up some help in the form of Sterling Brown, who has familiarity with Darvin Ham from his time in Milwaukee: https://t.co/14VRB8lx9c"
773,2023-01-06 18:36:06+00:00,LakersReporter,Update: Troy Brown Jr. has been downgraded to out for tonight.
774,2023-01-06 18:01:31+00:00,LakersReporter,"Medical update from the Lakers:

Austin Reaves has been diagnosed with a left hamstring strain and will be reevaluated in approximately two weeks. 

Lonnie Walker IV has been diagnosed with left knee tendinitis and will be reevaluated in approximately two weeks."
775,2023-01-06 01:22:52+00:00,LakersReporter,"Reacted to the win vs. Miami, and discussed some of the injuries below: 👇🏻👇🏻"
776,2023-01-06 01:21:40+00:00,LakersReporter,Lakers injury update for tomorrow vs. Atlanta: https://t.co/gyJsJfPyaS
777,2023-01-05 18:36:12+00:00,LakersReporter,"First All-Star voting returns are out, with @KingJames No. 1 overall, @AntDavis23 third for West frontcourt, Westbrook 6th for guards, and Austin Reaves 9th: https://t.co/hpXPEUH6JZ"
778,2023-01-05 06:10:19+00:00,LakersReporter,"Schröder closed the game out by scoring 9 of his 32 points in the final 3 minutes, and then kept his beautiful 1-month old baby boy asleep while doing the walkoff:"
779,2023-01-05 05:31:41+00:00,LakersReporter,"Oladipo split the FT's, and Dennis Schröder, who's taken an elbow to the face and sprained his ankle tonight, blew past Martin for a layup to reach 30 points, tying his season high.

LAL up 4 with 20 seconds left."
780,2023-01-05 05:30:48+00:00,LakersReporter,"The Lakers win the challenge ... but it's a pyrrhic victory for LAL, as the refs just changed it from a foul on Westbrook to a block on Reaves. Lakers do save a time out."
781,2023-01-05 05:29:14+00:00,LakersReporter,"Refs let the initial play go, which looked like it could have been a charge on Oladipo. We'll see if they reverse it (would be LAL ball up 3), or if they keep the original call, which would put Oladipo at the FT line with 39.5 seconds left and LAL up 106-103."
782,2023-01-05 05:27:50+00:00,LakersReporter,"Significant challenge here, as Oladipo drove right into Austin Reaves ... but the call was on Westbrook, who came in after Reaves fell, and fouled Oladipo from behind."
783,2023-01-05 05:13:55+00:00,LakersReporter,"Schröder made both FT's and is currently staying in the game, battling through the ankle roll ...
and then he hit a go-ahead 3 to pay off a Westbrook steal."
784,2023-01-05 05:12:44+00:00,LakersReporter,"Miami leads the NBA in paint points against, giving up just 44.5, including 36.0 in the last 3.

Despite LeBron and AD being out, and MIA often dropped off into a zone, LAL haven't settled, and have 48 points in the paint thus far.

On the other end, however, they've given up 60."
